68, 1, 1.7177, 0.1615, 0.0205, 2.1490, 1.8792, 2.1694, 4.0486
68, 1, 1.6973, 0.1684, 0.0206, 2.0741, 1.8657, 2.0948, 3.9605
68, 1, 1.7079, 0.1616, 0.0202, 2.0911, 1.8695, 2.1114, 3.9809
68, 1, 1.6989, 0.1607, 0.0202, 2.2212, 1.8597, 2.2414, 4.1011
68, 1, 1.6889, 0.1693, 0.0211, 1.9861, 1.8581, 2.0072, 3.8653
68, 1, 1.6936, 0.1614, 0.0198, 2.1382, 1.8550, 2.1581, 4.0130
68, 1, 1.6960, 0.1611, 0.0198, 2.1714, 1.8572, 2.1912, 4.0483
68, 1, 1.6995, 0.1610, 0.0202, 2.1366, 1.8605, 2.1568, 4.0173
68, 1, 1.6877, 0.1707, 0.0210, 2.2080, 1.8585, 2.2290, 4.0875
68, 1, 1.6964, 0.1601, 0.0201, 2.1248, 1.8565, 2.1449, 4.0014
